function_name,basicblock_id,number_of_instructions,instructions
lua_createtable,BB#0,19,"frame-setup PUSH64r killed $rbp, implicit-def $rsp, implicit $rsp; frame-setup CFI_INSTRUCTION def_cfa_offset 16; frame-setup PUSH64r killed $r14, implicit-def $rsp, implicit $rsp; frame-setup CFI_INSTRUCTION def_cfa_offset 24; frame-setup PUSH64r killed $rbx, implicit-def $rsp, implicit $rsp; frame-setup CFI_INSTRUCTION def_cfa_offset 32; CFI_INSTRUCTION offset $rbx, -32; CFI_INSTRUCTION offset $r14, -24; CFI_INSTRUCTION offset $rbp, -16; renamable $ebp = COPY $edx; renamable $r14d = COPY $esi; renamable $rbx = COPY $rdi; CALL64pcrel32 @luaH_new, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit-def $rsp, implicit-def $ssp, implicit-def $rax; renamable $rcx = MOV64rm renamable $rbx, 1, $noreg, 16, $noreg :: (load (s64) from %ir.5, !tbaa !12); MOV64mr renamable $rcx, 1, $noreg, 0, $noreg, renamable $rax :: (store (s64) into %ir.6, !tbaa !12); MOV8mi killed renamable $rcx, 1, $noreg, 8, $noreg, 69 :: (store (s8) into %ir.7, align 8, !tbaa !13); ADD64mi32 renamable $rbx, 1, $noreg, 16, $noreg, 16, implicit-def dead $eflags :: (store (s64) into %ir.5, !tbaa !12), (load (s64) from %ir.5, !tbaa !12); TEST32rr renamable $r14d, renamable $r14d, implicit-def $eflags; JCC_1 %bb.2, 15, implicit $eflags"
lua_createtable,BB#1,2,"TEST32rr renamable $ebp, renamable $ebp, implicit-def $eflags; JCC_1 %bb.3, 14, implicit $eflags"
lua_createtable,BB#2,5,"$rdi = COPY renamable $rbx; $rsi = COPY killed renamable $rax; $edx = COPY killed renamable $r14d; $ecx = COPY killed renamable $ebp; CALL64pcrel32 @luaH_resize, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $edx, implicit $ecx, implicit-def $rsp, implicit-def $ssp"
lua_createtable,BB#3,3,"renamable $rax = MOV64rm renamable $rbx, 1, $noreg, 24, $noreg :: (load (s64) from %ir.15, !tbaa !17); CMP64mi32 killed renamable $rax, 1, $noreg, 24, $noreg, 0, implicit-def $eflags :: (load (s64) from %ir.17, !tbaa !36); JCC_1 %bb.5, 15, implicit $eflags"
lua_createtable,BB#4,7,"$rbx = frame-destroy POP64r implicit-def $rsp, implicit $rsp; frame-destroy CFI_INSTRUCTION def_cfa_offset 24; $r14 = frame-destroy POP64r implicit-def $rsp, implicit $rsp; frame-destroy CFI_INSTRUCTION def_cfa_offset 16; $rbp = frame-destroy POP64r implicit-def $rsp, implicit $rsp; frame-destroy CFI_INSTRUCTION def_cfa_offset 8; RET 0"
lua_createtable,BB#5,8,"$rdi = COPY killed renamable $rbx; $rbx = frame-destroy POP64r implicit-def $rsp, implicit $rsp; frame-destroy CFI_INSTRUCTION def_cfa_offset 24; $r14 = frame-destroy POP64r implicit-def $rsp, implicit $rsp; frame-destroy CFI_INSTRUCTION def_cfa_offset 16; $rbp = frame-destroy POP64r implicit-def $rsp, implicit $rsp; frame-destroy CFI_INSTRUCTION def_cfa_offset 8; TCRETURNdi64 @luaC_step, 0, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi"
lua_getmetatable,BB#0,3,"renamable $rcx = MOV64rm renamable $rdi, 1, $noreg, 32, $noreg :: (load (s64) from %ir.3, !tbaa !3); TEST32rr renamable $esi, renamable $esi, implicit-def $eflags; JCC_1 %bb.3, 14, implicit killed $eflags"
lua_getmetatable,BB#1,5,"renamable $eax = MOV32rr killed renamable $esi, implicit-def $rax; renamable $rax = SHL64ri killed renamable $rax(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = ADD64rm killed renamable $rax(tied-def 0), killed renamable $rcx, 1, $noreg, 0, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.4, !tbaa !12); CMP64rm renamable $rax, renamable $rdi, 1, $noreg, 16, $noreg, implicit-def $eflags :: (load (s64) from %ir.10, !tbaa !12); JCC_1 %bb.10, 2, implicit $eflags"
lua_getmetatable,BB#2,3,"renamable $rax = MOV64rm renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.51, !tbaa !17), (load (s64) from %ir.47, !tbaa !17), (load (s64) from %ir.14, !tbaa !17); renamable $rax = nuw ADD64ri32 killed renamable $rax(tied-def 0), 80, implicit-def dead $eflags; JMP_1 %bb.10"
lua_getmetatable,BB#3,2,"CMP32ri renamable $esi, -1000999, implicit-def $eflags; JCC_1 %bb.5, 12, implicit killed $eflags"
lua_getmetatable,BB#4,4,"renamable $rax = MOVSX64rr32 killed renamable $esi; renamable $rax = SHL64ri killed renamable $rax(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = ADD64rm killed renamable $rax(tied-def 0), renamable $rdi, 1, $noreg, 16, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.20, !tbaa !12); JMP_1 %bb.10"
lua_getmetatable,BB#5,2,"CMP32ri renamable $esi, -1001000, implicit-def $eflags; JCC_1 %bb.7, 5, implicit killed $eflags"
lua_getmetatable,BB#6,3,"renamable $rax = MOV64rm renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.27, !tbaa !17); renamable $rax = nuw ADD64ri32 killed renamable $rax(tied-def 0), 64, implicit-def dead $eflags; JMP_1 %bb.10"
lua_getmetatable,BB#7,3,"renamable $rax = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.4, !tbaa !12); CMP8mi renamable $rax, 1, $noreg, 8, $noreg, 102, implicit-def $eflags :: (load (s8) from %ir.32, align 8, !tbaa !12); JCC_1 %bb.2, 5, implicit $eflags"
lua_getmetatable,BB#8,6,"renamable $ecx = MOV32ri -1001000; renamable $ecx = nuw nsw SUB32rr killed renamable $ecx(tied-def 0), renamable $esi, implicit-def dead $eflags; renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.31, !tbaa !12); renamable $edx = MOVZX32rm8 renamable $rax, 1, $noreg, 10, $noreg :: (load (s8) from %ir.38, align 2, !tbaa !29); CMP32rr killed renamable $ecx, killed renamable $edx, implicit-def $eflags; JCC_1 %bb.2, 7, implicit $eflags"
lua_getmetatable,BB#9,4,"renamable $ecx = MOV32ri -1001001, implicit-def $rcx; renamable $ecx = nuw nsw SUB32rr renamable $ecx(tied-def 0), killed renamable $esi, implicit-def dead $eflags, implicit killed $rcx, implicit-def $rcx; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = LEA64r killed renamable $rax, 1, killed renamable $rcx, 32, $noreg"
lua_getmetatable,BB#10,4,"renamable $ecx = MOVZX32rm8 renamable $rax, 1, $noreg, 8, $noreg, implicit-def $rcx :: (load (s8) from %ir.56, align 8, !tbaa !13); renamable $ecx = AND32ri renamable $ecx(tied-def 0), 15, implicit-def dead $eflags, implicit killed $rcx, implicit-def $rcx; CMP64ri32 renamable $rcx, 7, implicit-def $eflags; JCC_1 %bb.13, 4, implicit killed $eflags"
lua_getmetatable,BB#11,2,"CMP32ri renamable $ecx, 5, implicit-def $eflags; JCC_1 %bb.14, 5, implicit killed $eflags"
lua_getmetatable,BB#12,3,"renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.55, !tbaa !12); renamable $rax = nuw ADD64ri32 killed renamable $rax(tied-def 0), 40, implicit-def dead $eflags; JMP_1 %bb.15"
lua_getmetatable,BB#13,3,"renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.55, !tbaa !12); renamable $rax = nuw ADD64ri32 killed renamable $rax(tied-def 0), 24, implicit-def dead $eflags; JMP_1 %bb.15"
lua_getmetatable,BB#14,2,"renamable $rax = MOV64rm renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.68, !tbaa !17); renamable $rax = LEA64r killed renamable $rax, 8, killed renamable $rcx, 480, $noreg"
lua_getmetatable,BB#15,3,"renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.72, !tbaa !12); TEST64rr renamable $rax, renamable $rax, implicit-def $eflags; JCC_1 %bb.17, 5, implicit killed $eflags"
lua_getmetatable,BB#16,2,"renamable $eax = MOV32r0 implicit-def dead $eflags; RET 0, $eax"
lua_getmetatable,BB#17,6,"renamable $rcx = MOV64rm renamable $rdi, 1, $noreg, 16, $noreg :: (load (s64) from %ir.76, !tbaa !12); MOV64mr renamable $rcx, 1, $noreg, 0, $noreg, killed renamable $rax :: (store (s64) into %ir.77, !tbaa !12); MOV8mi killed renamable $rcx, 1, $noreg, 8, $noreg, 69 :: (store (s8) into %ir.78, align 8, !tbaa !13); ADD64mi32 killed renamable $rdi, 1, $noreg, 16, $noreg, 16, implicit-def dead $eflags :: (store (s64) into %ir.76, !tbaa !12), (load (s64) from %ir.76, !tbaa !12); renamable $eax = MOV32ri 1; RET 0, $eax"
lua_getiuservalue,BB#0,4,"renamable $edx = KILL $edx, implicit-def $rdx; renamable $rcx = MOV64rm renamable $rdi, 1, $noreg, 32, $noreg :: (load (s64) from %ir.4, !tbaa !3); TEST32rr renamable $esi, renamable $esi, implicit-def $eflags; JCC_1 %bb.3, 14, implicit killed $eflags"
lua_getiuservalue,BB#1,5,"renamable $eax = MOV32rr killed renamable $esi, implicit-def $rax; renamable $rax = SHL64ri killed renamable $rax(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = ADD64rm killed renamable $rax(tied-def 0), killed renamable $rcx, 1, $noreg, 0, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.5, !tbaa !12); CMP64rm renamable $rax, renamable $rdi, 1, $noreg, 16, $noreg, implicit-def $eflags :: (load (s64) from %ir.11, !tbaa !12); JCC_1 %bb.10, 2, implicit $eflags"
lua_getiuservalue,BB#2,3,"renamable $rax = MOV64rm renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.52, !tbaa !17), (load (s64) from %ir.48, !tbaa !17), (load (s64) from %ir.15, !tbaa !17); renamable $rax = nuw ADD64ri32 killed renamable $rax(tied-def 0), 80, implicit-def dead $eflags; JMP_1 %bb.10"
lua_getiuservalue,BB#3,2,"CMP32ri renamable $esi, -1000999, implicit-def $eflags; JCC_1 %bb.5, 12, implicit killed $eflags"
lua_getiuservalue,BB#4,4,"renamable $rax = MOVSX64rr32 killed renamable $esi; renamable $rax = SHL64ri killed renamable $rax(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = ADD64rm killed renamable $rax(tied-def 0), renamable $rdi, 1, $noreg, 16, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.21, !tbaa !12); JMP_1 %bb.10"
lua_getiuservalue,BB#5,2,"CMP32ri renamable $esi, -1001000, implicit-def $eflags; JCC_1 %bb.7, 5, implicit killed $eflags"
lua_getiuservalue,BB#6,3,"renamable $rax = MOV64rm renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.28, !tbaa !17); renamable $rax = nuw ADD64ri32 killed renamable $rax(tied-def 0), 64, implicit-def dead $eflags; JMP_1 %bb.10"
lua_getiuservalue,BB#7,3,"renamable $rax = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.5, !tbaa !12); CMP8mi renamable $rax, 1, $noreg, 8, $noreg, 102, implicit-def $eflags :: (load (s8) from %ir.33, align 8, !tbaa !12); JCC_1 %bb.2, 5, implicit $eflags"
lua_getiuservalue,BB#8,6,"renamable $ecx = MOV32ri -1001000; renamable $ecx = nuw nsw SUB32rr killed renamable $ecx(tied-def 0), renamable $esi, implicit-def dead $eflags; renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.32, !tbaa !12); renamable $r8d = MOVZX32rm8 renamable $rax, 1, $noreg, 10, $noreg :: (load (s8) from %ir.39, align 2, !tbaa !29); CMP32rr killed renamable $ecx, killed renamable $r8d, implicit-def $eflags; JCC_1 %bb.2, 7, implicit $eflags"
lua_getiuservalue,BB#9,4,"renamable $ecx = MOV32ri -1001001, implicit-def $rcx; renamable $ecx = nuw nsw SUB32rr renamable $ecx(tied-def 0), killed renamable $esi, implicit-def dead $eflags, implicit killed $rcx, implicit-def $rcx; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = LEA64r killed renamable $rax, 1, killed renamable $rcx, 32, $noreg"
lua_getiuservalue,BB#10,2,"TEST32rr renamable $edx, renamable $edx, implicit-def $eflags; JCC_1 %bb.12, 14, implicit $eflags"
lua_getiuservalue,BB#11,4,"renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.56, !tbaa !12); renamable $ecx = MOVZX32rm16 renamable $rax, 1, $noreg, 10, $noreg :: (load (s16) from %ir.60, !tbaa !12); CMP32rr killed renamable $ecx, renamable $edx, implicit-def $eflags; JCC_1 %bb.13, 3, implicit killed $eflags"
lua_getiuservalue,BB#12,5,"renamable $rax = MOV64rm renamable $rdi, 1, $noreg, 16, $noreg :: (load (s64) from %ir.65, !tbaa !12); MOV8mi killed renamable $rax, 1, $noreg, 8, $noreg, 0 :: (store (s8) into %ir.67, align 8, !tbaa !12); renamable $rcx = MOV64rm renamable $rdi, 1, $noreg, 16, $noreg :: (load (s64) from %ir.65, !tbaa !12); renamable $eax = MOV32ri -1; JMP_1 %bb.14"
lua_getiuservalue,BB#13,10,"renamable $rcx = MOV64rm renamable $rdi, 1, $noreg, 16, $noreg :: (load (s64) from %ir.70, !tbaa !12); renamable $edx = nsw DEC32r renamable $edx(tied-def 0), implicit-def dead $eflags, implicit killed $rdx, implicit-def $rdx; renamable $rdx = SHL64ri killed renamable $rdx(tied-def 0), 4, implicit-def dead $eflags; renamable $rsi = MOV64rm renamable $rax, 1, renamable $rdx, 40, $noreg :: (load (s64) from %ir.74); MOV64mr renamable $rcx, 1, $noreg, 0, $noreg, killed renamable $rsi :: (store (s64) into %ir.71); renamable $al = MOV8rm killed renamable $rax, 1, killed renamable $rdx, 48, $noreg :: (load (s8) from %ir.76, align 8, !tbaa !13); MOV8mr killed renamable $rcx, 1, $noreg, 8, $noreg, killed renamable $al :: (store (s8) into %ir.78, align 8, !tbaa !13); renamable $rcx = MOV64rm renamable $rdi, 1, $noreg, 16, $noreg :: (load (s64) from %ir.70, !tbaa !12); renamable $eax = MOVZX32rm8 renamable $rcx, 1, $noreg, 8, $noreg :: (load (s8) from %ir.80, align 8, !tbaa !12); renamable $eax = AND32ri killed renamable $eax(tied-def 0), 15, implicit-def dead $eflags"
lua_getiuservalue,BB#14,3,"renamable $rcx = nuw ADD64ri32 killed renamable $rcx(tied-def 0), 16, implicit-def dead $eflags; MOV64mr killed renamable $rdi, 1, $noreg, 16, $noreg, killed renamable $rcx :: (store (s64) into %ir.87, !tbaa !12); RET 0, $eax"
lua_setglobal,BB#0,6,"renamable $rdx = COPY $rsi; renamable $rax = MOV64rm renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.3, !tbaa !17); renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 64, $noreg :: (load (s64) from %ir.5, !tbaa !12); renamable $rsi = MOV64rm killed renamable $rax, 1, $noreg, 16, $noreg :: (load (s64) from %ir.7, !tbaa !12); renamable $rsi = nuw ADD64ri32 killed renamable $rsi(tied-def 0), 16, implicit-def dead $eflags; TCRETURNdi64 @auxsetstr, 0, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $rdx"
auxsetstr,BB#0,15,"frame-setup PUSH64r killed $r15, implicit-def $rsp, implicit $rsp; frame-setup CFI_INSTRUCTION def_cfa_offset 16; frame-setup PUSH64r killed $r14, implicit-def $rsp, implicit $rsp; frame-setup CFI_INSTRUCTION def_cfa_offset 24; frame-setup PUSH64r killed $rbx, implicit-def $rsp, implicit $rsp; frame-setup CFI_INSTRUCTION def_cfa_offset 32; CFI_INSTRUCTION offset $rbx, -32; CFI_INSTRUCTION offset $r14, -24; CFI_INSTRUCTION offset $r15, -16; renamable $r14 = COPY $rsi; renamable $rbx = COPY $rdi; $rsi = COPY killed renamable $rdx; CALL64pcrel32 @luaS_new, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit-def $rsp, implicit-def $ssp, implicit-def $rax; CMP8mi renamable $r14, 1, $noreg, 8, $noreg, 69, implicit-def $eflags :: (load (s8) from %ir.5, align 8, !tbaa !13); JCC_1 %bb.3, 4, implicit killed $eflags"
auxsetstr,BB#1,1,"renamable $r8d = MOV32r0 implicit-def dead $eflags, implicit-def $r8"
auxsetstr,BB#2,14,"renamable $rcx = MOV64rm renamable $rbx, 1, $noreg, 16, $noreg :: (load (s64) from %ir.50, !tbaa !12); MOV64mr renamable $rcx, 1, $noreg, 0, $noreg, renamable $rax :: (store (s64) into %ir.51, !tbaa !12); renamable $al = MOV8rm killed renamable $rax, 1, $noreg, 8, $noreg :: (load (s8) from %ir.52, align 8, !tbaa !37); renamable $al = OR8ri killed renamable $al(tied-def 0), 64, implicit-def dead $eflags; MOV8mr killed renamable $rcx, 1, $noreg, 8, $noreg, killed renamable $al :: (store (s8) into %ir.55, align 8, !tbaa !13); renamable $rdx = MOV64rm renamable $rbx, 1, $noreg, 16, $noreg :: (load (s64) from %ir.50, !tbaa !12); renamable $rax = LEA64r renamable $rdx, 1, $noreg, 16, $noreg; MOV64mr renamable $rbx, 1, $noreg, 16, $noreg, killed renamable $rax :: (store (s64) into %ir.50, !tbaa !12); renamable $rcx = LEA64r renamable $rdx, 1, $noreg, -16, $noreg; $rdi = COPY renamable $rbx; $rsi = COPY killed renamable $r14; CALL64pcrel32 @luaV_finishset, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $rdx, implicit $rcx, implicit $r8, implicit-def $rsp, implicit-def $ssp; ADD64mi32 killed renamable $rbx, 1, $noreg, 16, $noreg, -32, implicit-def dead $eflags :: (store (s64) into %ir.50, !tbaa !12), (load (s64) from %ir.50, !tbaa !12); JMP_1 %bb.10"
auxsetstr,BB#3,7,"renamable $rdi = MOV64rm renamable $r14, 1, $noreg, 0, $noreg :: (load (s64) from %ir.1, !tbaa !12); renamable $r15 = COPY renamable $rax; $rsi = COPY killed renamable $rax; CALL64pcrel32 @luaH_getstr, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit-def $rsp, implicit-def $ssp, implicit-def $rax; renamable $r8 = COPY $rax; TEST8mi $rax, 1, $noreg, 8, $noreg, 15, implicit-def $eflags :: (load (s8) from %ir.11, align 8, !tbaa !13); JCC_1 %bb.5, 5, implicit killed $eflags"
auxsetstr,BB#4,2,renamable $rax = COPY killed renamable $r15; JMP_1 %bb.2
auxsetstr,BB#5,8,"renamable $rax = MOV64rm renamable $rbx, 1, $noreg, 16, $noreg :: (load (s64) from %ir.16, !tbaa !12); renamable $rcx = MOV64rm renamable $rax, 1, $noreg, -16, $noreg :: (load (s64) from %ir.18); MOV64mr renamable $r8, 1, $noreg, 0, $noreg, killed renamable $rcx :: (store (s64) into %ir.10); renamable $al = MOV8rm killed renamable $rax, 1, $noreg, -8, $noreg :: (load (s8) from %ir.20, align 8, !tbaa !13); MOV8mr killed renamable $r8, 1, $noreg, 8, $noreg, killed renamable $al :: (store (s8) into %ir.22, align 8, !tbaa !13); renamable $rax = MOV64rm renamable $rbx, 1, $noreg, 16, $noreg :: (load (s64) from %ir.16, !tbaa !12); TEST8mi renamable $rax, 1, $noreg, -8, $noreg, 64, implicit-def $eflags :: (load (s8) from %ir.24, align 8, !tbaa !12); JCC_1 %bb.9, 4, implicit $eflags"
auxsetstr,BB#6,3,"renamable $rsi = MOV64rm killed renamable $r14, 1, $noreg, 0, $noreg :: (load (s64) from %ir.1, !tbaa !12); TEST8mi renamable $rsi, 1, $noreg, 9, $noreg, 32, implicit-def $eflags :: (load (s8) from %ir.30, !tbaa !31); JCC_1 %bb.9, 4, implicit $eflags"
auxsetstr,BB#7,3,"renamable $rcx = MOV64rm renamable $rax, 1, $noreg, -16, $noreg :: (load (s64) from %ir.35, !tbaa !12); TEST8mi killed renamable $rcx, 1, $noreg, 9, $noreg, 24, implicit-def $eflags :: (load (s8) from %ir.37, !tbaa !31); JCC_1 %bb.9, 4, implicit $eflags"
auxsetstr,BB#8,3,"$rdi = COPY renamable $rbx; CALL64pcrel32 @luaC_barrierback_, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit-def $rsp, implicit-def $ssp; renamable $rax = MOV64rm renamable $rbx, 1, $noreg, 16, $noreg :: (load (s64) from %ir.42, !tbaa !12)"
auxsetstr,BB#9,2,"renamable $rax = ADD64ri32 killed renamable $rax(tied-def 0), -16, implicit-def dead $eflags; MOV64mr killed renamable $rbx, 1, $noreg, 16, $noreg, killed renamable $rax :: (store (s64) into %ir.47, !tbaa !12)"
auxsetstr,BB#10,7,"$rbx = frame-destroy POP64r implicit-def $rsp, implicit $rsp; frame-destroy CFI_INSTRUCTION def_cfa_offset 24; $r14 = frame-destroy POP64r implicit-def $rsp, implicit $rsp; frame-destroy CFI_INSTRUCTION def_cfa_offset 16; $r15 = frame-destroy POP64r implicit-def $rsp, implicit $rsp; frame-destroy CFI_INSTRUCTION def_cfa_offset 8; RET 0"
lua_settable,BB#0,12,"frame-setup PUSH64r killed $r14, implicit-def $rsp, implicit $rsp; frame-setup CFI_INSTRUCTION def_cfa_offset 16; frame-setup PUSH64r killed $rbx, implicit-def $rsp, implicit $rsp; frame-setup CFI_INSTRUCTION def_cfa_offset 24; frame-setup PUSH64r undef $rax, implicit-def $rsp, implicit $rsp; frame-setup CFI_INSTRUCTION def_cfa_offset 32; CFI_INSTRUCTION offset $rbx, -24; CFI_INSTRUCTION offset $r14, -16; renamable $rbx = COPY $rdi; renamable $rax = MOV64rm $rdi, 1, $noreg, 32, $noreg :: (load (s64) from %ir.3, !tbaa !3); TEST32rr renamable $esi, renamable $esi, implicit-def $eflags; JCC_1 %bb.3, 14, implicit killed $eflags"
lua_settable,BB#1,5,"renamable $r14d = MOV32rr killed renamable $esi, implicit-def $r14; renamable $r14 = SHL64ri killed renamable $r14(tied-def 0), 4, implicit-def dead $eflags; renamable $r14 = ADD64rm killed renamable $r14(tied-def 0), killed renamable $rax, 1, $noreg, 0, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.4, !tbaa !12); CMP64rm renamable $r14, renamable $rbx, 1, $noreg, 16, $noreg, implicit-def $eflags :: (load (s64) from %ir.10, !tbaa !12); JCC_1 %bb.10, 2, implicit $eflags"
